회사코드,회사명,사업연도,재무제표명,계정명,당기금액
00126380,삼성전자,2024,자본변동표,기초자본,10444090000000.0
00126380,삼성전자,2024,자본변동표,기초자본,363677865000000.0
00126380,삼성전자,2024,자본변동표,기초자본,4403893000000.0
00126380,삼성전자,2024,자본변동표,연결실체내 자본거래 등,-8511000000.0
00126380,삼성전자,2024,자본변동표,연결실체내 자본거래 등,-8511000000.0
00126380,삼성전자,2024,자본변동표,연결실체내 자본거래 등,0.0
00126380,삼성전자,2024,자본변동표,연결실체내 자본거래 등,0.0
00126380,삼성전자,2024,자본변동표,연결실체내 자본거래 등,0.0
00126380,삼성전자,2024,자본변동표,연결실체내 자본거래 등,0.0
00126380,삼성전자,2024,자본변동표,연결실체내 자본거래 등,0.0
00126380,삼성전자,2024,자본변동표,배당,10912062000000.0
00126380,삼성전자,2024,자본변동표,배당,1102625000000.0
00126380,삼성전자,2024,자본변동표,배당,9809437000000.0
00126380,삼성전자,2024,자본변동표,배당,0.0
00126380,삼성전자,2024,자본변동표,배당,9809437000000.0
00126380,삼성전자,2024,자본변동표,배당,0.0
00126380,삼성전자,2024,자본변동표,배당,0.0
00126380,삼성전자,2024,자본변동표,자본총계,391687603000000.0
00126380,삼성전자,2024,자본변동표,자본총계,10504467000000.0
00126380,삼성전자,2024,자본변동표,자본총계,402192070000000.0
00126380,삼성전자,2024,자본변동표,자본총계,15873008000000.0
00126380,삼성전자,2024,자본변동표,자본총계,4403893000000.0
00126380,삼성전자,2024,자본변동표,자본총계,897514000000.0
00126380,삼성전자,2024,자본변동표,자본총계,370513188000000.0
00126380,삼성전자,2024,자본변동표,현금흐름위험회피파생상품평가손익,0.0
00126380,삼성전자,2024,자본변동표,현금흐름위험회피파생상품평가손익,0.0
00126380,삼성전자,2024,자본변동표,현금흐름위험회피파생상품평가손익,-38946000000.0
00126380,삼성전자,2024,자본변동표,현금흐름위험회피파생상품평가손익,-38946000000.0
00126380,삼성전자,2024,자본변동표,현금흐름위험회피파생상품평가손익,0.0
00126380,삼성전자,2024,자본변동표,현금흐름위험회피파생상품평가손익,-38946000000.0
00126380,삼성전자,2024,자본변동표,현금흐름위험회피파생상품평가손익,0.0
00126380,삼성전자,2024,자본변동표,해외사업장환산외환차이,0.0
00126380,삼성전자,2024,자본변동표,해외사업장환산외환차이,0.0
00126380,삼성전자,2024,자본변동표,해외사업장환산외환차이,14963848000000.0
00126380,삼성전자,2024,자본변동표,해외사업장환산외환차이,14963848000000.0
00126380,삼성전자,2024,자본변동표,해외사업장환산외환차이,152251000000.0
00126380,삼성전자,2024,자본변동표,해외사업장환산외환차이,15116099000000.0
00126380,삼성전자,2024,자본변동표,해외사업장환산외환차이,0.0
00126380,삼성전자,2024,자본변동표,기타,26841000000.0
00126380,삼성전자,2024,자본변동표,기타,0.0
00126380,삼성전자,2024,자본변동표,기타,26841000000.0
00126380,삼성전자,2024,자본변동표,기타,26841000000.0
00126380,삼성전자,2024,자본변동표,기타,0.0
00126380,삼성전자,2024,자본변동표,기타,0.0
00126380,삼성전자,2024,자본변동표,기타,0.0
00126380,삼성전자,2024,자본변동표,기타포괄손익-공정가치금융자산평가손익,2300166000000.0
00126380,삼성전자,2024,자본변동표,기타포괄손익-공정가치금융자산평가손익,290246000000.0
00126380,삼성전자,2024,자본변동표,기타포괄손익-공정가치금융자산평가손익,2009920000000.0
00126380,삼성전자,2024,자본변동표,기타포괄손익-공정가치금융자산평가손익,0.0
00126380,삼성전자,2024,자본변동표,기타포괄손익-공정가치금융자산평가손익,49024000000.0
00126380,삼성전자,2024,자본변동표,기타포괄손익-공정가치금융자산평가손익,1960896000000.0
00126380,삼성전자,2024,자본변동표,기타포괄손익-공정가치금융자산평가손익,0.0
00126380,삼성전자,2024,자본변동표,순확정급여부채(자산) 재측정요소,-18661000000.0
00126380,삼성전자,2024,자본변동표,순확정급여부채(자산) 재측정요소,-747417000000.0
00126380,삼성전자,2024,자본변동표,순확정급여부채(자산) 재측정요소,-747417000000.0
00126380,삼성전자,2024,자본변동표,순확정급여부채(자산) 재측정요소,0.0
00126380,삼성전자,2024,자본변동표,순확정급여부채(자산) 재측정요소,0.0
00126380,삼성전자,2024,자본변동표,순확정급여부채(자산) 재측정요소,0.0
00126380,삼성전자,2024,자본변동표,순확정급여부채(자산) 재측정요소,-766078000000.0
00126380,삼성전자,2024,자본변동표,당기순이익,33621363000000.0
00126380,삼성전자,2024,자본변동표,당기순이익,829988000000.0
00126380,삼성전자,2024,자본변동표,당기순이익,34451351000000.0
00126380,삼성전자,2024,자본변동표,당기순이익,0.0
00126380,삼성전자,2024,자본변동표,당기순이익,33621363000000.0
00126380,삼성전자,2024,자본변동표,당기순이익,0.0
00126380,삼성전자,2024,자본변동표,당기순이익,0.0
00126380,삼성전자,2024,자본변동표,자기주식의 취득,-1811775000000.0
00126380,삼성전자,2024,자본변동표,자기주식의 취득,0.0
00126380,삼성전자,2024,자본변동표,자기주식의 취득,-1811775000000.0
00126380,삼성전자,2024,자본변동표,자기주식의 취득,-1811775000000.0
00126380,삼성전자,2024,자본변동표,자기주식의 취득,0.0
00126380,삼성전자,2024,자본변동표,자기주식의 취득,0.0
00126380,삼성전자,2024,자본변동표,자기주식의 취득,0.0
00126380,삼성전자,2024,자본변동표,관계기업 및 공동기업의 기타포괄손익에 대한 지분,233746000000.0
00126380,삼성전자,2024,자본변동표,관계기업 및 공동기업의 기타포괄손익에 대한 지분,-5685000000.0
00126380,삼성전자,2024,자본변동표,관계기업 및 공동기업의 기타포괄손익에 대한 지분,239431000000.0
00126380,삼성전자,2024,자본변동표,관계기업 및 공동기업의 기타포괄손익에 대한 지분,0.0
00126380,삼성전자,2024,자본변동표,관계기업 및 공동기업의 기타포괄손익에 대한 지분,0.0
00126380,삼성전자,2024,자본변동표,관계기업 및 공동기업의 기타포괄손익에 대한 지분,239431000000.0
00126380,삼성전자,2024,자본변동표,관계기업 및 공동기업의 기타포괄손익에 대한 지분,0.0
00126380,삼성전자,2025,재무상태표,자산총계,566942110000000.0
00126380,삼성전자,2025,재무상태표,유동자산,247684612000000.0
00126380,삼성전자,2025,재무상태표,미수금,7481327000000.0
00126380,삼성전자,2025,재무상태표,현금및현금성자산,57856378000000.0
00126380,삼성전자,2025,재무상태표,단기상각후원가금융자산,0.0
00126380,삼성전자,2025,재무상태표,단기당기손익-공정가치금융자산,25715000000.0
00126380,삼성전자,2025,재무상태표,선급비용,3627172000000.0
00126380,삼성전자,2025,재무상태표,매출채권,51127642000000.0
00126380,삼성전자,2025,재무상태표,재고자산,52636828000000.0
00126380,삼성전자,2025,재무상태표,매각예정분류자산,0.0
00126380,삼성전자,2025,재무상태표,기타유동자산,6964529000000.0
00126380,삼성전자,2025,재무상태표,단기금융상품,67965021000000.0
00126380,삼성전자,2025,재무상태표,비유동자산,319257498000000.0
00126380,삼성전자,2025,재무상태표,이연법인세자산,18840559000000.0
00126380,삼성전자,2025,재무상태표,무형자산,29480565000000.0
00126380,삼성전자,2025,재무상태표,관계기업 및 공동기업 투자,13772121000000.0
00126380,삼성전자,2025,재무상태표,당기손익-공정가치금융자산,1280501000000.0
00126380,삼성전자,2025,재무상태표,기타포괄손익-공정가치금융자산,16295005000000.0
00126380,삼성전자,2025,재무상태표,순확정급여자산,4271547000000.0
00126380,삼성전자,2025,재무상태표,기타비유동자산,20012416000000.0
00126380,삼성전자,2025,재무상태표,유형자산,215304784000000.0
00126380,삼성전자,2025,재무상태표,자본총계,436320337000000.0
00126380,삼성전자,2025,재무상태표,지배기업 소유주지분,424313255000000.0
00126380,삼성전자,2025,재무상태표,기타자본항목,16876248000000.0
00126380,삼성전자,2025,재무상태표,자본금,897514000000.0
00126380,삼성전자,2025,재무상태표,보통주자본금,778047000000.0
00126380,삼성전자,2025,재무상태표,우선주자본금,119467000000.0
00126380,삼성전자,2025,재무상태표,이익잉여금,402135600000000.0
00126380,삼성전자,2025,재무상태표,주식발행초과금,4403893000000.0
00126380,삼성전자,2025,재무상태표,비지배지분,12007082000000.0
00126380,삼성전자,2025,재무상태표,부채와자본총계,566942110000000.0
00126380,삼성전자,2025,재무상태표,유동부채,106411348000000.0
00126380,삼성전자,2025,재무상태표,예수금,1001885000000.0
00126380,삼성전자,2025,재무상태표,단기차입금,17574980000000.0
00126380,삼성전자,2025,재무상태표,미지급비용,32707431000000.0
00126380,삼성전자,2025,재무상태표,선수금,1933598000000.0
00126380,삼성전자,2025,재무상태표,유동성장기부채,1177508000000.0
00126380,삼성전자,2025,재무상태표,당기법인세부채,7037174000000.0
00126380,삼성전자,2025,재무상태표,매각예정분류부채,0.0
00126380,삼성전자,2025,재무상태표,기타유동부채,2883176000000.0
00126380,삼성전자,2025,재무상태표,미지급금,21365657000000.0
00126380,삼성전자,2025,재무상태표,충당부채,7690559000000.0
00126380,삼성전자,2025,재무상태표,매입채무,13039380000000.0
00126380,삼성전자,2025,재무상태표,부채총계,130621773000000.0
00126380,삼성전자,2025,재무상태표,비유동부채,24210425000000.0
00126380,삼성전자,2025,재무상태표,이연법인세부채,709226000000.0
00126380,삼성전자,2025,재무상태표,사채,7134000000.0
00126380,삼성전자,2025,재무상태표,장기차입금,6479517000000.0
00126380,삼성전자,2025,재무상태표,순확정급여부채,558520000000.0
00126380,삼성전자,2025,재무상태표,장기충당부채,2900411000000.0
00126380,삼성전자,2025,재무상태표,기타비유동부채,7953586000000.0
00126380,삼성전자,2025,재무상태표,장기미지급금,5602031000000.0
00126380,삼성전자,2025,손익계산서,영업이익,43601051000000.0
00126380,삼성전자,2025,손익계산서,기타수익,2267083000000.0
00126380,삼성전자,2025,손익계산서,기타비용,1575901000000.0
00126380,삼성전자,2025,손익계산서,판매비와관리비,87769374000000.0
00126380,삼성전자,2025,손익계산서,매출원가,202235513000000.0
00126380,삼성전자,2025,손익계산서,기본주당이익,6605.0
00126380,삼성전자,2025,손익계산서,희석주당이익,6603.0
00126380,삼성전자,2025,손익계산서,금융비용,11733764000000.0
00126380,삼성전자,2025,손익계산서,금융수익,16240302000000.0
00126380,삼성전자,2025,손익계산서,매출총이익,131370425000000.0
00126380,삼성전자,2025,손익계산서,법인세비용(수익),4274666000000.0
00126380,삼성전자,2025,손익계산서,당기순이익,45206805000000.0
00126380,삼성전자,2025,손익계산서,비지배지분,945849000000.0
00126380,삼성전자,2025,손익계산서,지배기업 소유주지분,44260956000000.0
00126380,삼성전자,2025,손익계산서,법인세비용차감전순이익,49481471000000.0
00126380,삼성전자,2025,손익계산서,매출액,333605938000000.0
00126380,삼성전자,2025,손익계산서,지분법이익,682700000000.0
00126380,삼성전자,2025,포괄손익계산서,총포괄손익,51290524000000.0
00126380,삼성전자,2025,포괄손익계산서,비지배지분,1386561000000.0
00126380,삼성전자,2025,포괄손익계산서,지배기업 소유주지분,49903963000000.0
00126380,삼성전자,2025,포괄손익계산서,연결기타포괄손익,6083719000000.0
00126380,삼성전자,2025,포괄손익계산서,후속적으로 당기손익으로 재분류되는 포괄손익,1205886000000.0
00126380,삼성전자,2025,포괄손익계산서,현금흐름위험회피파생상품평가손익,1706000000.0
00126380,삼성전자,2025,포괄손익계산서,해외사업장환산외환차이,960019000000.0
00126380,삼성전자,2025,포괄손익계산서,관계기업 및 공동기업의 기타포괄손익에 대한 지분,244161000000.0
00126380,삼성전자,2025,포괄손익계산서,후속적으로 당기손익으로 재분류되지 않는 포괄손익,4877833000000.0
00126380,삼성전자,2025,포괄손익계산서,기타포괄손익-공정가치금융자산평가손익,4678338000000.0
00126380,삼성전자,2025,포괄손익계산서,순확정급여부채(자산) 재측정요소,106691000000.0
00126380,삼성전자,2025,포괄손익계산서,관계기업 및 공동기업의 기타포괄손익에 대한 지분,92804000000.0
00126380,삼성전자,2025,포괄손익계산서,당기순이익,45206805000000.0
00126380,삼성전자,2025,현금흐름표,기초의 현금및현금성자산,53705579000000.0
00126380,삼성전자,2025,현금흐름표,기말의 현금및현금성자산,57856378000000.0
00126380,삼성전자,2025,현금흐름표,매각예정분류,0.0
00126380,삼성전자,2025,현금흐름표,재무활동현금흐름,-13478040000000.0
00126380,삼성전자,2025,현금흐름표,자기주식의 취득,8189263000000.0
00126380,삼성전자,2025,현금흐름표,비지배지분의 증감,973000000.0
00126380,삼성전자,2025,현금흐름표,장기차입금의 차입,2807001000000.0
00126380,삼성전자,2025,현금흐름표,단기차입금의 순증가(감소),4655349000000.0
00126380,삼성전자,2025,현금흐름표,배당금의 지급,9897183000000.0
00126380,삼성전자,2025,현금흐름표,사채 및 장기차입금의 상환,2852971000000.0
00126380,삼성전자,2025,현금흐름표,투자활동현금흐름,-68512206000000.0
00126380,삼성전자,2025,현금흐름표,당기손익-공정가치금융자산의 처분,142584000000.0
00126380,삼성전자,2025,현금흐름표,기타포괄손익-공정가치금융자산의 처분,851834000000.0
00126380,삼성전자,2025,현금흐름표,장기금융상품의 처분,4519179000000.0
00126380,삼성전자,2025,현금흐름표,매각예정분류자산 처분으로 인한 현금유입액,0.0
00126380,삼성전자,2025,현금흐름표,당기손익-공정가치금융자산의 취득,146774000000.0
00126380,삼성전자,2025,현금흐름표,기타포괄손익-공정가치금융자산의 취득,129636000000.0
00126380,삼성전자,2025,현금흐름표,장기금융상품의 취득,13533556000000.0
00126380,삼성전자,2025,현금흐름표,단기상각후원가금융자산의 순감소(증가),0.0
00126380,삼성전자,2025,현금흐름표,단기당기손익-공정가치금융자산의 순감소(증가),11163000000.0
00126380,삼성전자,2025,현금흐름표,단기금융상품의 순감소(증가),-6701150000000.0
00126380,삼성전자,2025,현금흐름표,사업양도로 인한 현금유입액,418093000000.0
00126380,삼성전자,2025,현금흐름표,사업결합으로 인한 순현금유출액,3131539000000.0
00126380,삼성전자,2025,현금흐름표,기타투자활동으로 인한 현금유출입액,-226491000000.0
00126380,삼성전자,2025,현금흐름표,정부보조금의 수취,1722357000000.0
00126380,삼성전자,2025,현금흐름표,무형자산의 처분,13554000000.0
00126380,삼성전자,2025,현금흐름표,관계기업 및 공동기업 투자의 처분,6643000000.0
00126380,삼성전자,2025,현금흐름표,유형자산의 처분,149828000000.0
00126380,삼성전자,2025,현금흐름표,무형자산의 취득,4630970000000.0
00126380,삼성전자,2025,현금흐름표,관계기업 및 공동기업 투자의 취득,325146000000.0
00126380,삼성전자,2025,현금흐름표,유형자산의 취득,47522179000000.0
00126380,삼성전자,2025,현금흐름표,영업활동현금흐름,85315148000000.0
00126380,삼성전자,2025,현금흐름표,영업에서 창출된 현금흐름,87988515000000.0
00126380,삼성전자,2025,현금흐름표,영업활동으로 인한 자산부채의 변동,-9613906000000.0
00126380,삼성전자,2025,현금흐름표,조정,52395616000000.0
00126380,삼성전자,2025,현금흐름표,당기순이익,45206805000000.0
00126380,삼성전자,2025,현금흐름표,배당금 수입,253105000000.0
00126380,삼성전자,2025,현금흐름표,법인세 납부액,7137295000000.0
00126380,삼성전자,2025,현금흐름표,이자의 지급,469730000000.0
00126380,삼성전자,2025,현금흐름표,이자의 수취,4680553000000.0
00126380,삼성전자,2025,현금흐름표,외화환산으로 인한 현금의 변동,825897000000.0
00126380,삼성전자,2025,현금흐름표,현금및현금성자산의 증가(감소),4150799000000.0
00126380,삼성전자,2025,자본변동표,연결실체의 변동,0.0
00126380,삼성전자,2025,자본변동표,연결실체의 변동,0.0
00126380,삼성전자,2025,자본변동표,연결실체의 변동,0.0
00126380,삼성전자,2025,자본변동표,연결실체의 변동,204471000000.0
00126380,삼성전자,2025,자본변동표,연결실체의 변동,204471000000.0
00126380,삼성전자,2025,자본변동표,연결실체의 변동,0.0
00126380,삼성전자,2025,자본변동표,연결실체의 변동,0.0
00126380,삼성전자,2025,자본변동표,기초자본,897514000000.0
00126380,삼성전자,2025,자본변동표,기초자본,370513188000000.0
00126380,삼성전자,2025,자본변동표,기초자본,15873008000000.0
00126380,삼성전자,2025,자본변동표,기초자본,391687603000000.0
00126380,삼성전자,2025,자본변동표,기초자본,10504467000000.0
00126380,삼성전자,2025,자본변동표,기초자본,402192070000000.0
00126380,삼성전자,2025,자본변동표,기초자본,4403893000000.0
00126380,삼성전자,2025,자본변동표,연결실체내 자본거래 등,-973000000.0
00126380,삼성전자,2025,자본변동표,연결실체내 자본거래 등,-973000000.0
00126380,삼성전자,2025,자본변동표,연결실체내 자본거래 등,0.0
00126380,삼성전자,2025,자본변동표,연결실체내 자본거래 등,0.0
00126380,삼성전자,2025,자본변동표,연결실체내 자본거래 등,0.0
00126380,삼성전자,2025,자본변동표,연결실체내 자본거래 등,0.0
00126380,삼성전자,2025,자본변동표,연결실체내 자본거래 등,0.0
00126380,삼성전자,2025,자본변동표,자기주식의 소각,0.0
00126380,삼성전자,2025,자본변동표,자기주식의 소각,0.0
00126380,삼성전자,2025,자본변동표,자기주식의 소각,0.0
00126380,삼성전자,2025,자본변동표,자기주식의 소각,3049041000000.0
00126380,삼성전자,2025,자본변동표,자기주식의 소각,-3049041000000.0
00126380,삼성전자,2025,자본변동표,자기주식의 소각,0.0
00126380,삼성전자,2025,자본변동표,자기주식의 소각,0.0
00126380,삼성전자,2025,자본변동표,배당,9808728000000.0
00126380,삼성전자,2025,자본변동표,배당,87444000000.0
00126380,삼성전자,2025,자본변동표,배당,9896172000000.0
00126380,삼성전자,2025,자본변동표,배당,0.0
00126380,삼성전자,2025,자본변동표,배당,0.0
00126380,삼성전자,2025,자본변동표,배당,0.0
00126380,삼성전자,2025,자본변동표,배당,9808728000000.0
00126380,삼성전자,2025,자본변동표,자본총계,897514000000.0
00126380,삼성전자,2025,자본변동표,자본총계,402135600000000.0
00126380,삼성전자,2025,자본변동표,자본총계,16876248000000.0
00126380,삼성전자,2025,자본변동표,자본총계,424313255000000.0
00126380,삼성전자,2025,자본변동표,자본총계,12007082000000.0
00126380,삼성전자,2025,자본변동표,자본총계,436320337000000.0
00126380,삼성전자,2025,자본변동표,자본총계,4403893000000.0
00126380,삼성전자,2025,자본변동표,현금흐름위험회피파생상품평가손익,0.0
00126380,삼성전자,2025,자본변동표,현금흐름위험회피파생상품평가손익,0.0
00126380,삼성전자,2025,자본변동표,현금흐름위험회피파생상품평가손익,1706000000.0
00126380,삼성전자,2025,자본변동표,현금흐름위험회피파생상품평가손익,1706000000.0
00126380,삼성전자,2025,자본변동표,현금흐름위험회피파생상품평가손익,0.0
00126380,삼성전자,2025,자본변동표,현금흐름위험회피파생상품평가손익,1706000000.0
00126380,삼성전자,2025,자본변동표,현금흐름위험회피파생상품평가손익,0.0
00126380,삼성전자,2025,자본변동표,해외사업장환산외환차이,960019000000.0
00126380,삼성전자,2025,자본변동표,해외사업장환산외환차이,-43107000000.0
00126380,삼성전자,2025,자본변동표,해외사업장환산외환차이,1003126000000.0
00126380,삼성전자,2025,자본변동표,해외사업장환산외환차이,1003126000000.0
00126380,삼성전자,2025,자본변동표,해외사업장환산외환차이,0.0
00126380,삼성전자,2025,자본변동표,해외사업장환산외환차이,0.0
00126380,삼성전자,2025,자본변동표,해외사업장환산외환차이,0.0
00126380,삼성전자,2025,자본변동표,주식기준보상,711447000000.0
00126380,삼성전자,2025,자본변동표,주식기준보상,0.0
00126380,삼성전자,2025,자본변동표,주식기준보상,711447000000.0
00126380,삼성전자,2025,자본변동표,주식기준보상,0.0
00126380,삼성전자,2025,자본변동표,주식기준보상,0.0
00126380,삼성전자,2025,자본변동표,주식기준보상,711447000000.0
00126380,삼성전자,2025,자본변동표,주식기준보상,0.0
00126380,삼성전자,2025,자본변동표,기타,0.0
00126380,삼성전자,2025,자본변동표,기타,8233000000.0
00126380,삼성전자,2025,자본변동표,기타,8233000000.0
00126380,삼성전자,2025,자본변동표,기타,0.0
00126380,삼성전자,2025,자본변동표,기타,0.0
00126380,삼성전자,2025,자본변동표,기타,0.0
00126380,삼성전자,2025,자본변동표,기타,8233000000.0
00126380,삼성전자,2025,자본변동표,기타포괄손익-공정가치금융자산평가손익,4213173000000.0
00126380,삼성전자,2025,자본변동표,기타포괄손익-공정가치금융자산평가손익,465165000000.0
00126380,삼성전자,2025,자본변동표,기타포괄손익-공정가치금융자산평가손익,4678338000000.0
00126380,삼성전자,2025,자본변동표,기타포괄손익-공정가치금융자산평가손익,3993948000000.0
00126380,삼성전자,2025,자본변동표,기타포괄손익-공정가치금융자산평가손익,219225000000.0
00126380,삼성전자,2025,자본변동표,기타포괄손익-공정가치금융자산평가손익,0.0
00126380,삼성전자,2025,자본변동표,기타포괄손익-공정가치금융자산평가손익,0.0
00126380,삼성전자,2025,자본변동표,순확정급여부채(자산) 재측정요소,106691000000.0
00126380,삼성전자,2025,자본변동표,순확정급여부채(자산) 재측정요소,17941000000.0
00126380,삼성전자,2025,자본변동표,순확정급여부채(자산) 재측정요소,88750000000.0
00126380,삼성전자,2025,자본변동표,순확정급여부채(자산) 재측정요소,88750000000.0
00126380,삼성전자,2025,자본변동표,순확정급여부채(자산) 재측정요소,0.0
00126380,삼성전자,2025,자본변동표,순확정급여부채(자산) 재측정요소,0.0
00126380,삼성전자,2025,자본변동표,순확정급여부채(자산) 재측정요소,0.0
00126380,삼성전자,2025,자본변동표,당기순이익,44260956000000.0
00126380,삼성전자,2025,자본변동표,당기순이익,945849000000.0
00126380,삼성전자,2025,자본변동표,당기순이익,45206805000000.0
00126380,삼성전자,2025,자본변동표,당기순이익,0.0
00126380,삼성전자,2025,자본변동표,당기순이익,0.0
00126380,삼성전자,2025,자본변동표,당기순이익,0.0
00126380,삼성전자,2025,자본변동표,당기순이익,44260956000000.0
00126380,삼성전자,2025,자본변동표,자기주식의 취득,8189263000000.0
00126380,삼성전자,2025,자본변동표,자기주식의 취득,0.0
00126380,삼성전자,2025,자본변동표,자기주식의 취득,8189263000000.0
00126380,삼성전자,2025,자본변동표,자기주식의 취득,8189263000000.0
00126380,삼성전자,2025,자본변동표,자기주식의 취득,0.0
00126380,삼성전자,2025,자본변동표,자기주식의 취득,0.0
00126380,삼성전자,2025,자본변동표,자기주식의 취득,0.0
00126380,삼성전자,2025,자본변동표,관계기업 및 공동기업의 기타포괄손익에 대한 지분,336965000000.0
00126380,삼성전자,2025,자본변동표,관계기업 및 공동기업의 기타포괄손익에 대한 지분,713000000.0
00126380,삼성전자,2025,자본변동표,관계기업 및 공동기업의 기타포괄손익에 대한 지분,336252000000.0
00126380,삼성전자,2025,자본변동표,관계기업 및 공동기업의 기타포괄손익에 대한 지분,0.0
00126380,삼성전자,2025,자본변동표,관계기업 및 공동기업의 기타포괄손익에 대한 지분,0.0
00126380,삼성전자,2025,자본변동표,관계기업 및 공동기업의 기타포괄손익에 대한 지분,336252000000.0
00126380,삼성전자,2025,자본변동표,관계기업 및 공동기업의 기타포괄손익에 대한 지분,0.0
00164779,SK하이닉스,2023,재무상태표,자산총계,100330165000000.0
00164779,SK하이닉스,2023,재무상태표,유동자산,30468100000000.0
00164779,SK하이닉스,2023,재무상태표,매각예정자산,29441000000.0
00164779,SK하이닉스,2023,재무상태표,현금및현금성자산,7587329000000.0
00164779,SK하이닉스,2023,재무상태표,단기투자자산,860972000000.0
00164779,SK하이닉스,2023,재무상태표,당기법인세자산,69916000000.0
00164779,SK하이닉스,2023,재무상태표,매출채권,6600273000000.0
00164779,SK하이닉스,2023,재무상태표,재고자산,13480659000000.0
00164779,SK하이닉스,2023,재무상태표,기타유동자산,925502000000.0
00164779,SK하이닉스,2023,재무상태표,기타금융자산,83750000000.0
00164779,SK하이닉스,2023,재무상태표,기타수취채권,357641000000.0
00164779,SK하이닉스,2023,재무상태표,단기금융상품,472617000000.0
00164779,SK하이닉스,2023,재무상태표,비유동자산,69862065000000.0
